animal,id,time,x,y
767,795,2006-09-01 04:00:53,1230177.3882019,5783056.04341291
767,796,2006-09-01 16:01:46,1230694.87911875,5783542.14936084
767,797,2006-09-01 20:01:26,1230160.86838947,5782892.97209225
767,798,2006-09-02 04:00:54,1230283.44228078,5782957.74822054
767,799,2006-09-02 12:02:40,1230643.4940418,5783527.09641222
767,800,2006-09-02 20:01:41,1230471.95070649,5782875.43565193
767,801,2006-09-03 04:00:48,1230159.68840286,5782913.34582471
767,802,2006-09-03 20:00:48,1230424.33936028,5782857.61071341
767,803,2006-09-04 00:00:54,1230271.57562306,5782948.57918773
767,804,2006-09-04 04:01:43,1230477.11593086,5782870.03366588
767,805,2006-09-04 20:03:05,1229961.12782713,5782679.37932887
767,806,2006-09-05 00:01:47,1229890.11712396,5782995.51447666
767,807,2006-09-05 04:03:07,1230565.18078003,5783258.64843946
767,808,2006-09-05 16:02:43,1230352.59394846,5783714.09784873
767,809,2006-09-05 20:01:53,1230498.51153699,5782864.34315001
767,810,2006-09-06 00:01:24,1230487.30166427,5782905.69965841
767,811,2006-09-06 04:02:39,1230383.4962391,5783040.89511016
767,812,2006-09-06 20:01:41,1230562.98778606,5782863.31725458
767,813,2006-09-07 00:01:42,1230560.06008345,5782905.61950996
767,814,2006-09-07 16:02:16,1230635.45677457,5783584.53501059
767,815,2006-09-07 20:00:48,1230463.63514053,5783128.94798759
767,816,2006-09-08 00:02:01,1230655.50541486,5782939.84296773
767,817,2006-09-08 04:00:55,1230439.82390144,5783142.20488651
767,818,2006-09-08 20:01:41,1230658.45538136,5782869.21615492
767,819,2006-09-09 00:01:42,1230416.63605151,5782868.43070329
767,820,2006-09-09 04:00:55,1230623.10031109,5782916.08690479
767,821,2006-09-09 20:00:53,1230541.20256171,5783079.960151
767,822,2006-09-10 00:00:55,1230419.49696243,5782868.75129579
767,823,2006-09-10 16:02:10,1230731.97077308,5783781.17245006
767,824,2006-09-10 20:01:24,1230562.82080682,5782903.79212529
767,825,2006-09-11 00:02:08,1230007.42560336,5782602.42307735
767,826,2006-09-11 04:02:24,1230685.08300356,5783449.13889882
767,827,2006-09-11 16:02:56,1230678.37043826,5783601.76826578
767,828,2006-09-11 20:01:18,1230490.67464484,5782885.30991388
767,829,2006-09-12 00:00:54,1230396.854578,5782881.51088647
767,830,2006-09-12 04:03:04,1230697.08324467,5783392.1019421
767,831,2006-09-12 20:00:53,1230618.87017044,5782918.69974801
767,832,2006-09-13 00:01:44,1230642.73706926,5783124.26720092
767,833,2006-09-13 04:00:54,1230452.41413585,5783121.95886869
767,834,2006-09-13 20:03:07,1230335.40621908,5782872.4381103
767,835,2006-09-14 00:00:54,1230390.63181846,5782883.56268166
767,836,2006-09-14 04:02:08,1230377.5072505,5783038.23414113
767,837,2006-09-14 08:01:40,1230709.47310399,5783587.67707137
767,838,2006-09-14 12:02:53,1230752.24205236,5783611.62730591
767,839,2006-09-14 20:01:27,1230488.60410231,5782777.91187637
767,840,2006-09-15 00:01:53,1230282.6296485,5782784.91675348
767,841,2006-09-15 04:02:20,1230714.24871015,5783194.91207615
767,842,2006-09-15 20:00:53,1230585.27394812,5782821.07931923
767,843,2006-09-16 00:00:47,1230462.98948748,5782927.6603634
767,844,2006-09-16 04:00:55,1230404.76939379,5782873.28768082
767,845,2006-09-16 08:03:02,1230625.97235395,5783376.40802655
767,846,2006-09-17 00:00:55,1230317.28340598,5782809.5220293
767,847,2006-09-17 04:01:45,1230537.23958784,5782789.06838806
767,848,2006-09-17 20:01:43,1230702.51563582,5783046.58573937
767,849,2006-09-18 00:01:23,1230625.42688844,5782892.05840117
767,850,2006-09-18 04:01:24,1230767.72659352,5783169.61643325
767,851,2006-09-18 12:02:24,1231059.27233991,5783400.2935679
767,852,2006-09-18 20:00:54,1230646.31042492,5782886.06330769
767,853,2006-09-19 20:01:49,1229865.45985675,5782765.5692002
767,854,2006-09-20 00:01:45,1229888.72563032,5782802.61330977
767,855,2006-09-20 04:01:24,1229745.91385558,5782694.52701383
767,856,2006-09-20 12:03:04,1230797.57134901,5783722.56230198
767,857,2006-09-20 20:01:12,1230764.4315366,5783195.72961715
767,858,2006-09-21 00:01:05,1230636.35846244,5782847.68839356
767,859,2006-09-21 04:01:12,1230647.7575783,5782881.57500506
767,860,2006-09-21 12:02:18,1230700.97942685,5783577.28903795
767,861,2006-09-21 16:01:21,1230737.60353932,5783493.01496379
767,862,2006-09-22 00:00:49,1230631.92794671,5782881.02999704
767,863,2006-09-22 04:01:45,1230724.27859627,5782912.60845828
767,864,2006-09-22 20:00:55,1229763.65818242,5782677.16728815
767,865,2006-09-23 00:00:55,1229556.19204743,5782814.6514765
767,866,2006-09-23 04:02:36,1229678.89952213,5782779.33849849
767,867,2006-09-23 08:01:53,1230796.69192503,5783481.3445826
767,868,2006-09-23 20:01:54,1230793.77535437,5783179.50705309
767,869,2006-09-24 00:01:12,1230550.63132258,5782823.51580946
767,870,2006-09-24 04:01:19,1230568.38678136,5782835.18532459
767,871,2006-09-24 20:00:48,1230594.04592399,5782816.60707903
767,872,2006-09-25 00:00:48,1230602.17224682,5782844.00158934
767,873,2006-09-25 04:01:11,1230588.06806733,5782840.98802877
767,874,2006-09-25 08:03:06,1231031.052849,5783395.83706604
767,875,2006-09-25 16:01:24,1231024.01745718,5783430.30287618
767,876,2006-09-25 20:01:23,1230566.97302383,5782807.35804464
767,877,2006-09-26 00:01:43,1230611.28931311,5782880.32469259
767,878,2006-09-26 04:01:18,1230577.6040352,5782815.59721866
767,879,2006-09-26 20:01:48,1230472.17334547,5782903.32726434
767,880,2006-09-27 00:00:54,1229889.96127667,5782774.51363134
767,881,2006-09-27 04:02:35,1230034.94378148,5782809.53805881
767,882,2006-09-27 20:02:51,1229971.13544936,5782875.38756302
767,883,2006-09-28 00:01:44,1229889.76090159,5782805.25817856
767,884,2006-09-28 04:02:10,1229965.7921138,5782903.07078934
767,885,2006-09-28 20:00:54,1230554.11562264,5782877.64774213
767,886,2006-09-29 00:01:24,1230376.66122237,5782851.37519932
767,887,2006-09-29 16:02:29,1231096.23041085,5783496.12493061
767,888,2006-09-29 20:01:55,1230554.72787984,5782880.1163072
767,889,2006-09-30 08:02:52,1230809.159708,5783565.65060757
767,890,2006-09-30 16:02:12,1230712.11137592,5783597.42387922
767,891,2006-09-30 20:00:49,1229854.5616786,5782798.63799333
767,892,2006-10-01 16:03:03,1230659.95819449,5783363.34314359
767,893,2006-10-02 00:01:35,1229859.58218763,5782824.41346392
767,894,2006-10-02 20:01:24,1229674.9476802,5782770.93906369
767,895,2006-10-03 00:02:27,1229957.74371462,5782906.1484898
767,896,2006-10-03 04:00:53,1230189.42183885,5782656.15292887
767,897,2006-10-03 20:01:52,1230895.76627184,5783286.79774379
767,898,2006-10-04 00:01:30,1230378.709501,5783049.45510027
767,899,2006-10-04 04:00:39,1229899.14513466,5782789.24471235
767,900,2006-10-05 00:02:52,1230045.57479285,5782908.29646887
767,901,2006-10-05 04:02:22,1229970.06678225,5782901.19531616
767,902,2006-10-05 12:03:11,1231004.380699,5783541.52415799
767,903,2006-10-05 16:03:11,1230739.91898472,5783565.52236049
767,904,2006-10-05 20:01:23,1229524.4993884,5782747.4719827
767,905,2006-10-06 00:02:53,1230094.13235473,5782737.22919839
767,906,2006-10-06 08:03:00,1230394.87309106,5783428.9242412
767,907,2006-10-06 20:01:25,1229548.1102524,5782946.73576444
767,908,2006-10-07 00:01:19,1229850.43172549,5783148.24824362
767,909,2006-10-07 04:00:49,1229806.87240874,5783114.93769516
767,910,2006-10-08 00:02:41,1230043.2036877,5782926.58637145
767,911,2006-10-08 04:01:18,1229788.97223462,5783059.05704659
767,912,2006-10-08 16:01:31,1229981.13193963,5782907.03012294
767,913,2006-10-08 20:01:50,1229557.87297174,5782807.47025124
767,914,2006-10-09 00:02:11,1229808.14145094,5782627.28431363
767,915,2006-10-09 04:02:42,1229648.19760657,5783110.99429877
767,916,2006-10-09 16:01:41,1230633.84264195,5783504.18840634
767,917,2006-10-09 20:00:54,1229539.33827652,5782875.83639287
767,918,2006-10-10 00:01:45,1229724.23995073,5782759.5421334
767,919,2006-10-10 04:01:28,1230183.04323203,5783177.67961197
767,920,2006-10-10 16:02:22,1230838.68163696,5783603.38739195
767,921,2006-10-10 20:00:53,1230249.51209998,5783180.21238135
767,922,2006-10-11 00:01:22,1230209.74877787,5782971.64605585
767,923,2006-10-11 04:01:50,1230273.45692245,5783174.12091191
767,924,2006-10-11 12:02:54,1230858.57442996,5783441.68463826
767,925,2006-10-11 16:03:02,1230942.57611771,5783348.89965734
767,926,2006-10-11 20:00:54,1230340.53804761,5783185.1336505
767,927,2006-10-12 00:00:54,1230300.39623922,5783232.56713077
767,928,2006-10-12 04:01:17,1230345.60308444,5783227.629805
767,929,2006-10-12 08:02:24,1230741.70009658,5783460.5046544
767,930,2006-10-12 20:00:48,1229619.9669837,5782781.42232897
767,931,2006-10-13 00:01:23,1229890.60692972,5782731.65097341
767,932,2006-10-13 04:01:18,1229592.28182634,5782813.7377935
767,933,2006-10-13 12:03:04,1230538.8648524,5783464.14362295
767,934,2006-10-13 16:03:05,1230632.6069956,5783522.28716885
767,935,2006-10-13 20:02:48,1229586.33736553,5783050.94588592
767,936,2006-10-14 00:00:53,1229873.12976966,5783096.87182446
767,937,2006-10-14 04:01:12,1229713.26384894,5782766.88361424
767,938,2006-10-14 12:03:00,1230520.47487252,5783372.60878866
767,939,2006-10-14 16:01:52,1230699.98868338,5783294.44423883
767,940,2006-10-14 20:01:12,1229892.12087479,5783137.81263485
767,941,2006-10-15 00:02:48,1229746.61516838,5782899.52822921
767,942,2006-10-15 04:00:44,1229787.34697006,5782873.86474764
767,943,2006-10-15 16:02:04,1230526.87574325,5783582.5471768
767,944,2006-10-15 20:00:54,1230259.00765255,5782859.1174964
767,945,2006-10-16 00:01:24,1229900.72587143,5783106.44176203
767,946,2006-10-16 04:02:17,1229866.97380182,5783081.32270169
767,947,2006-10-16 20:00:53,1230394.79516742,5783139.70418821
767,948,2006-10-17 00:00:47,1229874.75503423,5783205.66835683
767,949,2006-10-17 04:00:54,1230306.68579046,5782883.38635549
767,950,2006-10-17 12:02:48,1230723.18766526,5783710.25037265
767,951,2006-10-17 20:01:52,1229966.76059337,5782899.97706028
767,952,2006-10-18 00:00:52,1229558.8637152,5782571.24644825
767,953,2006-10-18 04:01:24,1229887.75715075,5783108.22109829
767,954,2006-10-18 12:02:01,1231067.8662046,5783398.96302934
767,955,2006-10-18 16:01:47,1230944.46854906,5783292.37631814
767,956,2006-10-18 20:01:23,1230489.72842917,5783094.93219013
767,957,2006-10-19 00:00:54,1230259.89820848,5782837.57372999
767,958,2006-10-19 04:01:21,1230218.22019112,5782952.42633321
767,959,2006-10-19 16:03:03,1230737.40316423,5783563.66277801
767,960,2006-10-19 20:01:12,1230286.1473444,5782831.77102805
767,961,2006-10-20 00:00:49,1229903.29735167,5783091.72618391
767,962,2006-10-20 04:01:03,1229877.08161159,5783118.28798046
767,963,2006-10-20 12:01:23,1230364.27136304,5783389.55308161
767,964,2006-10-20 16:00:53,1230451.71282306,5783269.80555622
767,965,2006-10-20 20:01:25,1229922.84505425,5783139.70418821
767,966,2006-10-21 00:00:49,1229875.0889927,5783120.74058247
767,967,2006-10-21 04:00:48,1229865.4932526,5783114.13619169
767,968,2006-10-21 20:00:42,1230190.71314495,5783126.09463104
767,969,2006-10-22 00:00:54,1229649.51117656,5783226.07486856
767,970,2006-10-22 04:01:54,1230458.91519412,5783079.88000096
767,971,2006-10-22 08:01:49,1230662.80797345,5783538.87906951
767,972,2006-10-22 16:01:51,1230649.90604447,5783514.04733793
767,973,2006-10-22 20:00:55,1230158.41936067,5783294.29996528
767,974,2006-10-23 00:01:23,1229667.33342703,5783238.17773156
767,975,2006-10-23 04:01:24,1229699.95003784,5783221.45815166
767,976,2006-10-23 08:02:59,1230542.50499975,5783456.7855339
767,977,2006-10-23 16:03:05,1230742.32348573,5783199.7852628
767,978,2006-10-23 20:01:11,1230262.54761236,5783133.82113797
767,979,2006-10-24 04:03:06,1230408.88821495,5783289.76336478
767,980,2006-10-25 00:01:23,1229827.05463242,5782506.02433307
767,981,2006-10-25 04:01:23,1229726.22143766,5782476.89974408
767,982,2006-10-25 16:03:08,1230673.59483211,5783557.28248938
767,983,2006-10-25 20:02:04,1230337.16506703,5782859.95103603
767,984,2006-10-26 00:01:47,1229728.24745239,5782476.17844287
767,985,2006-10-26 04:00:54,1229587.52848408,5782759.95889853
767,986,2006-10-26 16:01:48,1230635.49017041,5783521.30928968
767,987,2006-10-26 20:01:11,1229924.42579102,5783116.05980014
767,988,2006-10-27 00:01:19,1229659.41861124,5783209.37134172
767,989,2006-10-27 04:01:56,1229763.55799487,5783176.33307664
767,990,2006-10-27 08:03:05,1230740.99878378,5783535.27213195
767,991,2006-10-27 12:03:05,1230606.35785967,5783597.03913661
767,992,2006-10-27 20:00:54,1230008.80596504,5783348.27446812
767,993,2006-10-28 00:00:54,1230246.52873763,5782938.59264705
767,994,2006-10-28 04:00:54,1230338.32278974,5783062.55158055
767,995,2006-10-28 08:01:47,1230680.46324469,5783424.25932676
767,996,2006-10-28 12:01:52,1230630.33607799,5783603.67594912
767,997,2006-10-28 20:00:48,1229925.73936101,5783135.7447507
767,998,2006-10-29 00:00:43,1229613.15423086,5782784.70837032
767,999,2006-10-29 04:00:49,1229886.27660152,5783127.00834624
767,1000,2006-10-29 12:03:01,1230476.0138679,5783531.92168903
767,1001,2006-10-29 20:01:24,1230174.07088107,5782932.4051652
767,1002,2006-10-30 00:01:08,1230485.68753165,5782879.28276567
767,1003,2006-10-30 04:02:15,1230536.86110157,5783254.19200881
767,1004,2006-10-30 08:01:50,1230513.68438359,5783538.39814442
767,1005,2006-10-30 16:02:29,1230646.90041822,5783577.51347065
767,1006,2006-10-30 20:01:23,1229860.42821576,5783060.32341424
767,1007,2006-10-31 00:00:49,1229602.18926102,5782801.05844789
767,1008,2006-10-31 16:03:06,1230692.64159698,5783592.21382435
767,1009,2006-10-31 20:01:37,1229725.31974979,5782895.34448355
767,1010,2006-11-01 00:00:54,1229861.90876499,5783065.85375611
767,1011,2006-11-01 04:00:54,1229889.40467922,5783126.3350824
767,1012,2006-11-01 08:02:59,1230784.64715612,5783457.29851595
767,1013,2006-11-01 16:01:55,1230698.64171754,5783646.2222034
767,1014,2006-11-01 20:01:52,1230071.44544251,5782981.40821616
767,1015,2006-11-02 00:00:53,1230347.59570332,5783187.13742538
767,1016,2006-11-02 04:01:24,1230307.52068664,5783194.9601668
767,1017,2006-11-02 08:02:53,1230535.43621209,5783577.49743974
767,1018,2006-11-02 16:01:27,1230383.08435699,5783630.73624094
767,1019,2006-11-02 20:02:20,1229719.1081222,5782625.93786191
767,1020,2006-11-03 00:01:18,1229972.94995706,5782885.21373595
767,1021,2006-11-03 04:00:54,1230134.71944108,5782989.1826865
767,1022,2006-11-03 08:00:55,1230385.06584392,5783489.82484433
767,1023,2006-11-03 12:02:57,1230421.79014393,5783552.74575428
767,1024,2006-11-03 16:01:48,1230273.17862373,5783509.65490202
767,1025,2006-11-03 20:01:53,1230097.65005064,5782963.58306454
767,1026,2006-11-04 00:02:24,1230089.99126968,5782967.39815693
767,1027,2006-11-04 04:00:55,1230409.08859004,5783058.91277687
767,1028,2006-11-04 12:03:10,1230598.86605794,5783650.50248972
767,1029,2006-11-04 20:01:25,1229615.97061398,5783230.56334563
767,1030,2006-11-05 00:02:22,1229731.30873839,5783036.74335763
767,1031,2006-11-05 04:00:48,1229906.81504758,5783148.58487637
767,1032,2006-11-05 08:01:53,1230257.28220044,5783632.69202352
767,1033,2006-11-05 12:02:11,1230370.42733088,5783508.08388532
767,1034,2006-11-05 16:02:41,1230453.11544864,5783645.08400026
767,1035,2006-11-05 20:01:09,1230375.44783992,5783081.29064168
767,1036,2006-11-06 00:02:01,1229665.02911357,5783214.86971609
767,1037,2006-11-06 04:01:22,1229876.22445151,5783102.49836941
767,1038,2006-11-06 12:02:59,1230601.05905191,5783529.34072669
767,1039,2006-11-06 20:02:49,1230155.92580407,5783173.43161431
767,1040,2006-11-07 00:01:23,1230139.08316512,5783256.91716398
767,1041,2006-11-07 04:01:24,1229824.13806177,5783088.96901948
767,1042,2006-11-07 08:01:48,1230483.8841559,5783380.64009093
767,1043,2006-11-07 12:02:11,1230419.32998319,5783475.92619655
767,1044,2006-11-07 16:01:55,1230337.14280314,5783526.34296392
767,1045,2006-11-07 20:01:54,1230444.5995076,5783150.36422109
767,1046,2006-11-08 00:01:09,1230315.59134972,5783175.29111492
767,1047,2006-11-08 04:01:24,1230254.23204639,5783204.25769633
767,1048,2006-11-08 08:02:28,1230262.02441075,5783579.05243783
767,1049,2006-11-08 12:03:03,1230409.71197919,5783492.91877927
767,1050,2006-11-08 16:01:57,1230373.82257535,5783526.45517962
767,1051,2006-11-08 20:00:53,1229594.6529315,5782774.41745462
767,1052,2006-11-09 00:01:24,1229713.74252274,5782644.77217538
767,1053,2006-11-09 04:01:21,1230231.12212011,5782991.28259615
767,1054,2006-11-09 12:01:23,1230781.66379377,5783528.20253856
767,1055,2006-11-09 16:02:50,1230646.86702237,5783555.77558771
767,1056,2006-11-09 20:01:24,1230160.92404921,5782943.32142494
767,1057,2006-11-10 00:01:54,1230039.79731128,5782931.97236223
767,1058,2006-11-10 04:00:54,1230581.74512026,5782931.98839197
767,1059,2006-11-10 16:03:08,1230604.44316443,5783328.15622327
767,1060,2006-11-10 20:01:17,1230424.17238104,5783093.16888656
767,1061,2006-11-11 00:00:54,1230493.31291677,5783127.20070735
767,1062,2006-11-11 04:01:14,1230574.38690191,5783245.77609374
767,1063,2006-11-11 16:02:18,1230388.66146348,5783592.45428835
767,1064,2006-11-11 20:00:54,1229588.28545662,5782810.6280661
767,1065,2006-11-12 00:02:14,1229520.03547682,5782920.54316546
767,1066,2006-11-12 08:02:17,1230580.28683493,5783480.71938404
767,1067,2006-11-12 12:02:24,1230598.54323142,5783514.44810774
767,1068,2006-11-12 16:01:23,1230590.97350604,5783509.12588616
767,1069,2006-11-13 00:01:50,1229923.94711721,5782945.11675822
767,1070,2006-11-13 04:00:49,1230175.86312488,5782979.42051762
767,1071,2006-11-13 08:01:40,1230397.63381443,5783524.21086589
767,1072,2006-11-13 16:02:54,1230343.12065979,5783709.08009901
767,1073,2006-11-13 20:00:54,1229615.32496094,5782817.16811263
767,1074,2006-11-14 00:01:53,1229468.839643,5782832.1397079
767,1075,2006-11-14 04:00:48,1229881.96853723,5782706.94973775
767,1076,2006-11-14 08:02:43,1230362.23421636,5783493.27145586
767,1077,2006-11-14 12:01:48,1230449.84265562,5784034.10148652
767,1078,2006-11-14 16:02:53,1230446.01326513,5783566.67658429
767,1079,2006-11-14 20:00:55,1229881.28948834,5783106.9547238
767,1080,2006-11-15 00:00:54,1229556.79317268,5783135.937112
767,1081,2006-11-15 04:01:24,1229674.52466614,5783240.3418214
767,1082,2006-11-15 08:03:06,1230341.762562,5783522.190984
767,1083,2006-11-15 20:01:24,1229788.28205378,5783039.83713442
767,1084,2006-11-16 00:01:42,1229932.05117614,5783037.43264459
767,1085,2006-11-16 04:00:54,1230252.52885818,5783104.02122408
767,1086,2006-11-16 08:03:09,1230606.36899162,5783507.36250019
767,1087,2006-11-16 12:02:02,1230444.42139641,5783908.44565706
767,1088,2006-11-16 16:01:47,1230537.97429648,5783494.69819312
767,1089,2006-11-16 20:01:23,1229889.15977634,5783115.01784551
767,1090,2006-11-17 00:00:53,1229415.21704428,5782990.72155154
767,1091,2006-11-17 04:00:53,1229475.63013194,5783054.24805715
767,1092,2006-11-17 16:00:55,1230634.84451737,5783536.15382766
767,1093,2006-11-17 20:00:53,1229895.90573748,5783147.33452623
767,1094,2006-11-18 00:01:23,1229574.49297171,5782821.36785093
767,1095,2006-11-18 12:01:51,1230709.77366662,5783602.42553478
767,1096,2006-11-18 20:00:48,1229659.56332658,5783254.57673655
767,1097,2006-11-19 00:00:42,1229676.7621879,5783259.22553136
767,1098,2006-11-19 04:00:54,1229663.54856435,5783244.67000264
767,1099,2006-11-19 08:01:49,1230490.45200586,5783575.14089676
767,1100,2006-11-19 12:02:53,1230549.59605132,5783595.67650663
767,1101,2006-11-19 16:02:24,1230416.44680838,5783361.88436644
767,1102,2006-11-19 20:01:12,1229448.89119025,5782866.65141516
767,1103,2006-11-20 00:01:23,1229456.49431147,5782868.70320691
767,1104,2006-11-20 04:01:41,1229605.18375532,5782823.54786855
767,1105,2006-11-20 12:01:52,1230579.3740151,5783590.9473807
767,1106,2006-11-20 16:03:03,1230426.37650696,5783567.8949318
767,1107,2006-11-20 20:00:54,1229929.41290421,5783122.08710935
767,1108,2006-11-21 00:01:55,1229525.26749288,5782866.52317819
767,1109,2006-11-21 04:00:49,1229460.4461534,5782863.07681035
767,1110,2006-11-21 20:00:54,1230253.25243488,5782822.44183013
767,1111,2006-11-22 00:02:29,1229739.702228,5782926.69857956
767,1112,2006-11-22 04:02:03,1230424.45067977,5783320.62191224
767,1113,2006-11-22 12:01:55,1230761.04742408,5783566.83689316
767,1114,2006-11-22 16:01:40,1230618.83677459,5783583.79758833
767,1115,2006-11-22 20:01:18,1230413.25193899,5783350.10194442
767,1116,2006-11-23 00:01:54,1229643.27728507,5782536.70383301
767,1117,2006-11-23 04:01:23,1229643.83388253,5782538.75554839
767,1118,2006-11-23 08:01:19,1229657.62636744,5782523.0150566
767,1119,2006-11-23 16:01:46,1230597.44116846,5783531.40870266
767,1120,2006-11-23 20:01:37,1229347.32328685,5782704.62548485
767,1121,2006-11-24 00:00:52,1229604.8831927,5782535.34136603
767,1122,2006-11-24 04:00:48,1229639.77072111,5782571.24644825
767,1123,2006-11-24 08:01:24,1230581.40002983,5783522.27113804
767,1124,2006-11-24 12:01:42,1230475.36821486,5783565.92313262
767,1125,2006-11-24 16:02:53,1230509.53216658,5783539.85695062
767,1126,2006-11-24 20:01:23,1229788.17073429,5782856.90541083
767,1127,2006-11-25 00:01:47,1229725.17503445,5782738.71993152
767,1128,2006-11-25 04:01:53,1229800.52719777,5782529.84341315
767,1129,2006-11-25 20:00:43,1229473.65977695,5782863.60578766
767,1130,2006-11-26 00:00:49,1229399.96627405,5782741.76551611
767,1131,2006-11-26 04:01:50,1229382.97891975,5783018.90206484
767,1132,2006-11-26 12:01:51,1230462.26591079,5783620.74893167
767,1133,2006-11-26 20:00:54,1229812.36045964,5782524.28134768
767,1134,2006-11-27 00:01:50,1229938.11808839,5783132.21812768
767,1135,2006-11-27 04:00:54,1230311.88441068,5783148.16809297
767,1136,2006-11-27 08:02:17,1230561.907987,5783662.67005651
767,1137,2006-11-27 12:01:45,1230607.45992263,5783608.13255548
767,1138,2006-11-27 16:01:52,1230563.24382089,5783611.69142979
767,1139,2006-11-27 20:00:54,1229952.99037236,5783155.87858899
767,1140,2006-11-28 00:01:24,1229513.48989076,5782757.08963133
767,1141,2006-11-28 04:01:17,1229399.96627405,5782817.13605356
767,1142,2006-11-28 08:02:40,1230491.04199916,5783671.1665228
767,1143,2006-11-28 12:02:44,1230498.91228716,5783589.84124653
767,1144,2006-11-28 20:00:54,1229887.47885203,5783110.19279565
767,1145,2006-11-29 00:00:57,1229497.14818951,5782751.22286442
767,1146,2006-11-29 04:00:53,1229350.85211471,5783018.21277931
767,1147,2006-11-29 12:01:18,1230479.05289,5783501.20668285
767,1148,2006-11-29 16:01:24,1230481.46852295,5783551.9923038
767,1149,2006-11-29 20:00:54,1230048.36891207,5782938.20793302
767,1150,2006-11-30 00:00:53,1229610.61614647,5782799.15093728
767,1151,2006-11-30 04:00:42,1229471.45565103,5782852.46521175
767,1152,2006-11-30 12:03:04,1230445.47893158,5783649.33222396
767,1153,2006-11-30 16:01:48,1230438.53259535,5783567.51019046
767,1154,2006-11-30 20:01:42,1229730.24007128,5782473.72601919
767,1155,2006-12-01 00:01:17,1229530.37705751,5782575.20563364
767,1156,2006-12-01 04:01:45,1229460.89143136,5782601.79794078
767,1157,2006-12-01 08:02:01,1230800.73282254,5783665.55564792
767,1158,2006-12-01 12:02:15,1230759.25518028,5783587.8854734
767,1159,2006-12-01 20:01:19,1229687.94979673,5782745.85301287
767,1160,2006-12-02 00:00:54,1229706.4065683,5782537.32896499
767,1161,2006-12-02 04:01:12,1229697.63459243,5782624.17465163
767,1162,2006-12-02 12:01:17,1230426.05368043,5783568.888847
767,1163,2006-12-02 16:02:19,1230426.56575009,5783581.21661089
767,1164,2006-12-02 20:00:54,1229887.2005533,5783109.18290183
767,1165,2006-12-03 00:02:17,1229387.13113676,5782535.58180136
767,1166,2006-12-03 04:01:19,1229625.85578476,5782360.72291907
767,1167,2006-12-03 08:01:49,1230301.08642007,5783416.83714836
767,1168,2006-12-03 12:02:40,1230519.52865685,5783678.22019912
767,1169,2006-12-03 16:01:09,1230513.35042511,5783582.29068215
767,1170,2006-12-03 20:00:55,1229949.75097518,5783128.06633237
767,1171,2006-12-04 00:01:24,1229642.59823618,5782577.86646367
767,1172,2006-12-04 04:00:49,1229796.53082805,5782810.21129859
767,1173,2006-12-04 12:03:00,1230388.77278297,5783562.86123396
767,1174,2006-12-04 16:02:09,1230481.30154371,5783626.35977819
767,1175,2006-12-04 20:00:48,1229819.4515112,5783040.62260125
767,1176,2006-12-05 00:00:53,1229550.10287128,5782758.50022068
767,1177,2006-12-05 04:01:23,1229640.08241569,5782555.97074148
767,1178,2006-12-05 08:02:54,1230490.19597103,5783575.70197836
767,1179,2006-12-05 12:01:45,1230382.9507736,5783533.74920319
767,1180,2006-12-05 16:02:49,1230362.52364704,5783572.68816902
767,1181,2006-12-05 20:01:46,1230127.16084765,5783659.54400021
767,1182,2006-12-06 00:01:56,1230001.09152433,5783594.53830999
767,1183,2006-12-06 04:01:23,1230075.59765952,5783134.41425185
767,1184,2006-12-06 12:01:56,1230514.21871714,5783560.02376861
767,1185,2006-12-07 00:00:53,1229812.67215421,5782524.02488364
767,1186,2006-12-07 04:01:23,1229828.5908414,5782836.51577853
767,1187,2006-12-07 20:01:43,1229482.09779435,5783035.47699334
767,1188,2006-12-08 00:01:23,1229480.89554385,5782985.92862901
767,1189,2006-12-08 04:01:23,1230249.89058625,5783141.33926009
